Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace,Avg Speed (mi/h),Max Speed,Avg Heart Rate,Steps,Notes,Source,Link
"July 24, 2013","July 23, 2013",Run / Jog,1442,12.9274,5007,6.45582,2.33382,9.29395,25.7089,0,0,,,http://www.mapmyrun.com/workout/336412011
"July 22, 2013","July 22, 2013",Run / Jog,1119,10.0,4310,7.18333,3.9134,8.35267,15.3319,0,0,,,http://www.mapmyrun.com/workout/334813851
"July 21, 2013","July 21, 2013",Run / Jog,1102,9.47,3810,6.71,3.42819,8.95,17.502,0,0,,,http://www.mapmyrun.com/workout/334196741
"July 19, 2013","July 19, 2013",Run / Jog,754,6.5,3741,9.59,3.78326,6.26,15.8593,0,0,,,http://www.mapmyrun.com/workout/332076951
"July 18, 2013","July 18, 2013",Run / Jog,877,7.71,2892,6.25,4.0387,9.6,14.8563,0,0,,,http://www.mapmyrun.com/workout/331363115
"July 17, 2013","July 17, 2013",Run / Jog,631,5.43,2668,8.19,4.83737,7.33,12.4034,0,0,,,http://www.mapmyrun.com/workout/329928605
"July 16, 2013","July 16, 2013",Run / Jog,685,6.0,2520,7.0,0,8.57143,0,,0,,,http://www.mapmyrun.com/workout/329274781
"July 15, 2013","July 15, 2013",Run / Jog,680,5.78,2660,7.67,3.51676,7.82,17.0612,0,0,,,http://www.mapmyrun.com/workout/328207383
"July 14, 2013","July 14, 2013",Run / Jog,1525,13.06,6256,7.98,3.82132,7.52,15.7014,0,0,,,http://www.mapmyrun.com/workout/327473619
"July 14, 2013","July 12, 2013",Run / Jog,935,8.12,4161,8.54,3.08636,7.03,19.4404,0,0,,,http://www.mapmyrun.com/workout/327346607
"July 11, 2013","July 11, 2013",Run / Jog,830,7.28,3050,6.98,0,8.59,0,0,0,,,http://www.mapmyrun.com/workout/324963509
"July 10, 2013","July 10, 2013",Run / Jog,974,8.48338,3426,6.73189,3.63335,8.9128,16.5137,0,0,,,http://www.mapmyrun.com/workout/323966777
"July 9, 2013","July 9, 2013",Run / Jog,1183,10.2078,4518,7.37686,4.4031,8.13354,13.6268,0,0,,,http://www.mapmyrun.com/workout/323187371
"July 8, 2013","July 8, 2013",Run / Jog,572,5.0,2034,6.78,4.61574,8.84956,12.999,0,0,,,http://www.mapmyrun.com/workout/322117395
"July 7, 2013","July 7, 2013",Run / Jog,2208,19.0,8458,7.4193,3.72188,8.08702,16.1209,0,0,,,http://www.mapmyrun.com/workout/321084161
"July 5, 2013","July 5, 2013",Run / Jog,935,8.0,3600,7.5,0,8.0,0,0,0,,,http://www.mapmyrun.com/workout/319625943
"July 4, 2013","July 4, 2013",Run / Jog,577,5.0,2400,8.0,0,7.5,0,0,0,,,http://www.mapmyrun.com/workout/318965933
"July 3, 2013","July 3, 2013",Run / Jog,577,5.0,2400,8.0,0,7.5,0,0,0,,,http://www.mapmyrun.com/workout/318364413
"July 2, 2013","July 2, 2013",Run / Jog,924,8.01374,3515,7.31236,2.38675,8.20529,25.1388,0,0,,,http://www.mapmyrun.com/workout/317193883
"July 1, 2013","July 1, 2013",Run / Jog,492,4.35886,1815,6.94212,3.52811,8.64289,17.0063,0,0,,,http://www.mapmyrun.com/workout/316078345
"June 30, 2013","June 30, 2013",Run / Jog,1193,10.2407,4672,7.60512,3.27036,7.88942,18.3466,0,0,,,http://www.mapmyrun.com/workout/315231833
"June 28, 2013","June 28, 2013",Run / Jog,1164,10.0199,4651,7.73775,3.14537,7.7542,19.0756,0,0,,,http://www.mapmyrun.com/workout/314071749
"June 27, 2013","June 27, 2013",Run / Jog,468,4.06686,2396,9.81999,4.52855,6.10998,13.2493,0,0,,,http://www.mapmyrun.com/workout/313104437
"June 26, 2013","June 26, 2013",Run / Jog,838,7.26561,3489,8.00347,3.52489,7.49675,17.0218,0,0,,,http://www.mapmyrun.com/workout/312777361
"June 25, 2013","June 25, 2013",Run / Jog,988,8.46715,3834,7.54775,3.21226,7.94939,18.6784,0,0,,,http://www.mapmyrun.com/workout/311502753
"June 25, 2013","June 24, 2013",Run / Jog,320,2.81881,1199,7.09044,2.45572,8.4621,24.4328,0,0,,,http://www.mapmyrun.com/workout/311450041
"June 23, 2013","June 23, 2013",Run / Jog,2318,20.0031,8852,7.37608,3.55262,8.1344,16.889,0,0,,,http://www.mapmyrun.com/workout/309728363
"June 21, 2013","June 21, 2013",Run / Jog,929,8.10603,3511,7.21933,3.9428,8.31102,15.2176,0,0,,,http://www.mapmyrun.com/workout/308454683
"June 20, 2013","June 20, 2013",Run / Jog,469,4.03577,1848,7.63443,4.98045,7.85913,12.0471,0,0,,,http://www.mapmyrun.com/workout/307622223
"June 19, 2013","June 19, 2013",Run / Jog,593,5.25496,2191,6.95089,3.80556,8.63199,15.7664,0,0,,,http://www.mapmyrun.com/workout/306732193
"June 18, 2013","June 18, 2013",Run / Jog,961,8.45,3537,6.97633,0,8.60051,0,0,0,,,http://www.mapmyrun.com/workout/305800305
"June 19, 2013","June 17, 2013",Run / Jog,566,4.81598,2204,7.62953,3.97172,7.86418,15.1068,0,0,,,http://www.mapmyrun.com/workout/306694967
"June 16, 2013","June 16, 2013",Run / Jog,1453,12.4229,5843,7.84008,2.14844,7.65299,27.9273,0,0,,,http://www.mapmyrun.com/workout/303897727
"June 14, 2013","June 14, 2013",Run / Jog,1042,8.87962,4096,7.6887,3.95158,7.80366,15.1838,0,0,,,http://www.mapmyrun.com/workout/302708857
"June 13, 2013","June 13, 2013",Run / Jog,361,3.06963,1393,7.5659,4.5925,7.93032,13.0648,0,0,,,http://www.mapmyrun.com/workout/301928961
"June 12, 2013","June 12, 2013",Run / Jog,333,2.95,1243,7.0226,3.2989,8.54385,18.1879,0,0,,,http://www.mapmyrun.com/workout/301148621
"June 11, 2013","June 11, 2013",Run / Jog,577,5.0,2392,7.97333,3.67988,7.52508,16.3049,0,0,,,http://www.mapmyrun.com/workout/300268925
"June 10, 2013","June 10, 2013",Run / Jog,345,2.99687,1439,8.00436,4.07252,7.49592,14.7329,0,0,,,http://www.mapmyrun.com/workout/299395883
"June 9, 2013","June 9, 2013",Run / Jog,2230,19.2868,8498,7.34363,3.18362,8.17035,18.8465,0,0,,,http://www.mapmyrun.com/workout/298393595
"June 7, 2013","June 7, 2013",Run / Jog,1051,9.28012,3846,6.90727,2.82787,8.6865,21.2174,0,0,,,http://www.mapmyrun.com/workout/297452815
"June 6, 2013","June 6, 2013",Run / Jog,373,3.2156,1492,7.73337,4.32158,7.75859,13.8838,0,0,,,http://www.mapmyrun.com/workout/296242335
"June 6, 2013","June 5, 2013",Run / Jog,760,6.50702,4102,10.5075,2.94301,5.71019,20.3873,0,0,,,http://www.mapmyrun.com/workout/296166909
"June 4, 2013","June 4, 2013",Run / Jog,844,7.37293,2992,6.76564,3.81485,8.86835,15.728,0,0,,,http://www.mapmyrun.com/workout/294916047
"June 3, 2013","June 3, 2013",Run / Jog,334,2.92,1450,8.27626,4.39633,7.24965,13.6477,0,0,,,http://www.mapmyrun.com/workout/293699471
"June 2, 2013","June 2, 2013",Run / Jog,1900,16.3343,7539,7.69264,3.95012,7.79966,15.1894,0,0,,,http://www.mapmyrun.com/workout/292667965
"May 31, 2013","May 31, 2013",Run / Jog,820,7.21235,2967,6.85782,2.29896,8.74914,26.0987,0,0,,,http://www.mapmyrun.com/workout/291490547
"May 30, 2013","May 30, 2013",Run / Jog,340,3.0,1240,6.88889,0,8.70968,0,0,0,,,http://www.mapmyrun.com/workout/290745825
"May 29, 2013","May 29, 2013",Run / Jog,478,4.03804,1649,6.80657,3.50592,8.81501,17.1139,0,0,,,http://www.mapmyrun.com/workout/289930919
"May 28, 2013","May 28, 2013",Run / Jog,895,7.41274,3313,7.44924,3.88651,8.05451,15.438,0,0,,,http://www.mapmyrun.com/workout/289132007
"May 27, 2013","May 27, 2013",Run / Jog,303,2.55188,1460,9.53638,5.13826,6.29169,11.6771,0,0,,,http://www.mapmyrun.com/workout/288279975
"May 26, 2013","May 26, 2013",Indoor Run / Jog,1243,10.3004,4753,7.69176,3.5583,7.80055,16.862,0,0,,,http://www.mapmyrun.com/workout/287663657
"May 24, 2013","May 24, 2013",Run / Jog,598,5.00031,2415,8.0511,3.03165,7.4524,19.7912,0,0,,,http://www.mapmyrun.com/workout/286657399
"May 24, 2013","May 23, 2013",Run / Jog,285,2.42,1252,8.62259,0,6.95847,0,0,0,,,http://www.mapmyrun.com/workout/286287165
"May 27, 2013","May 22, 2013",Run / Jog,725,6.13,2382,6.47635,0,9.26448,0,0,0,,,http://www.mapmyrun.com/workout/288013131
"May 22, 2013","May 22, 2013",Run / Jog,639,5.35711,3146,9.78913,4.15808,6.12925,14.4297,0,0,,,http://www.mapmyrun.com/workout/285147627
"May 21, 2013","May 21, 2013",Run / Jog,715,6.14,2503,6.79,0,8.83,0,,0,,,http://www.mapmyrun.com/workout/284549717
"May 20, 2013","May 20, 2013",Run / Jog,351,2.95,1334,7.54,3.57365,7.96,16.7896,0,0,,,http://www.mapmyrun.com/workout/283476235
"May 19, 2013","May 19, 2013",Run / Jog,1780,15.1474,6065,6.67384,2.33718,8.99032,25.672,0,0,,,http://www.mapmyrun.com/workout/282923437
"May 17, 2013","May 17, 2013",Run / Jog,826,7.12647,2927,6.84623,3.69564,8.76395,16.2354,0,0,,,http://www.mapmyrun.com/workout/281534121
"May 17, 2013","May 16, 2013",Run / Jog,345,2.92967,1376,7.82889,4.00819,7.66393,14.9693,0,0,,,http://www.mapmyrun.com/workout/281300327
"May 15, 2013","May 15, 2013",Run / Jog,560,5.4,4167,12.8611,3.13663,4.66523,19.1288,0,0,,,http://www.mapmyrun.com/workout/279997653
"May 14, 2013","May 14, 2013",Run / Jog,730,6.05155,2785,7.67166,3.28358,7.82099,18.2727,0,0,,,http://www.mapmyrun.com/workout/279149045
"May 13, 2013","May 13, 2013",Run / Jog,358,2.95931,1336,7.52884,3.06463,7.96935,19.5782,0,0,,,http://www.mapmyrun.com/workout/278313639
"May 12, 2013","May 12, 2013",Run / Jog,1455,12.0433,5505,7.61961,3.52241,7.87442,17.0338,0,0,,,http://www.mapmyrun.com/workout/277774271
"May 10, 2013","May 10, 2013",Run / Jog,825,7.01318,2748,6.5308,3.75224,9.18724,15.9905,0,0,,,http://www.mapmyrun.com/workout/276653333
"May 10, 2013","May 9, 2013",Run / Jog,378,3.17109,1480,7.78331,3.10285,7.7088,19.3371,0,0,,,http://www.mapmyrun.com/workout/276559593
"May 8, 2013","May 8, 2013",Run / Jog,519,4.08,1684,6.88,2.77695,8.72,21.6065,0,0,,,http://www.mapmyrun.com/workout/275152810
"May 8, 2013","May 7, 2013",Run / Jog,761,6.33567,2853,7.50649,2.33059,7.99308,25.7445,0,0,,,http://www.mapmyrun.com/workout/275105522
"May 6, 2013","May 6, 2013",Run / Jog,348,2.90525,1320,7.57579,3.0637,7.91997,19.5842,0,0,,,http://www.mapmyrun.com/workout/273912670
"May 5, 2013","May 5, 2013",Run / Jog,1586,13.43,5844,7.25242,2.38906,8.2731,25.1145,0,0,,,http://www.mapmyrun.com/workout/272995152
"May 3, 2013","May 3, 2013",Run / Jog,713,6.0271,2935,8.11827,4.53336,7.39074,13.2352,0,0,,,http://www.mapmyrun.com/workout/271557764
"May 2, 2013","May 2, 2013",Run / Jog,305,2.57457,1241,8.03731,4.35451,7.46518,13.7788,0,0,,,http://www.mapmyrun.com/workout/270874518
"May 1, 2013","May 1, 2013",Run / Jog,581,4.81,3113,10.7866,4.00265,5.56248,14.9901,0,0,,,http://www.mapmyrun.com/workout/270153354
"April 30, 2013","April 30, 2013",Run / Jog,681,6.13816,2550,6.92481,3.30104,8.6645,18.1761,0,0,,,http://www.mapmyrun.com/workout/269513336
"April 29, 2013","April 29, 2013",Run / Jog,353,3.15044,1355,7.16984,3.65465,8.36839,16.4174,0,0,,,http://www.mapmyrun.com/workout/268540374
"April 28, 2013","April 28, 2013",Run / Jog,446,3.99166,1710,7.1419,4.70144,8.40112,12.762,0,0,,,http://www.mapmyrun.com/workout/268055630
"April 28, 2013","April 28, 2013",Run / Jog,339,3.19,1113,5.82,0,10.32,0,,0,,,http://www.mapmyrun.com/workout/267998586
"April 28, 2013","April 28, 2013",Run / Jog,250,2.24627,1199,8.90089,5.84933,6.7409,10.2576,0,0,,,http://www.mapmyrun.com/workout/267918292
"April 28, 2013","April 28, 2013",Run / Jog,437,3.90133,1971,8.42187,2.33281,7.12431,25.7201,0,0,,,http://www.mapmyrun.com/workout/267814606
"April 26, 2013","April 26, 2013",Run / Jog,580,5.16863,2102,6.77893,3.28281,8.85095,18.277,0,0,,,http://www.mapmyrun.com/workout/266638620
"April 25, 2013","April 25, 2013",Run / Jog,316,2.78832,1331,7.9598,5.35412,7.53788,11.2063,0,0,,,http://www.mapmyrun.com/workout/265984300
"April 24, 2013","April 24, 2013",Run / Jog,562,4.98,2423,8.1091,3.58013,7.39909,16.7592,0,0,,,http://www.mapmyrun.com/workout/265346978
"April 23, 2013","April 23, 2013",Run / Jog,563,4.99243,2176,7.26447,2.17994,8.25938,27.5237,0,0,,,http://www.mapmyrun.com/workout/264688920
"April 22, 2013","April 22, 2013",Run / Jog,275,2.42189,1145,7.87991,3.57618,7.6143,16.7777,0,0,,,http://www.mapmyrun.com/workout/264094300
"April 21, 2013","April 21, 2013",Run / Jog,1144,10.3293,4336,6.99639,2.97133,8.57585,20.193,0,0,,,http://www.mapmyrun.com/workout/263475228
"April 19, 2013","April 19, 2013",Run / Jog,479,4.25096,1685,6.60818,4.65532,9.07966,12.8885,0,0,,,http://www.mapmyrun.com/workout/262262480
"April 18, 2013","April 18, 2013",Run / Jog,348,3.08549,1349,7.28897,2.39867,8.23162,25.0139,0,0,,,http://www.mapmyrun.com/workout/261722844
"April 17, 2013","April 17, 2013",Run / Jog,358,3.23316,1361,7.01933,4.88267,8.54782,12.2883,0,0,,,http://www.mapmyrun.com/workout/261123768
"April 16, 2013","April 16, 2013",Run / Jog,436,3.87828,1682,7.22952,4.33067,8.29931,13.8547,0,0,,,http://www.mapmyrun.com/workout/260432952
"April 19, 2013","April 15, 2013",Run / Jog,274,2.42,1063,7.32094,0,8.19567,0,,0,,,http://www.mapmyrun.com/workout/262291922
